Date,Coin,Price,Market_Cap,Volume
2016-05-18 00:00:00 UTC,BTC,453.3710000000001,7054124066.025002,382814029.8745019
2016-05-19 00:00:00 UTC,BTC,440.5389999999998,6855767039.274998,626926267.8026723
2016-05-20 00:00:00 UTC,BTC,441.888,6878428608.0,644225134.6638312
2016-05-21 00:00:00 UTC,BTC,443.1469999999999,6899543980.474998,382669886.1311476
2016-05-22 00:00:00 UTC,BTC,438.6750000000001,6831902516.250002,369986913.3520583
2016-05-23 00:00:00 UTC,BTC,443.175,6903990658.125001,378979422.05785537
2016-05-24 00:00:00 UTC,BTC,445.769,6945849971.525,423917608.1376983
2016-05-25 00:00:00 UTC,BTC,449.0549999999999,6998825287.124998,593928754.5793718
2016-05-26 00:00:00 UTC,BTC,453.732,7073262177.9,772901620.2200116
2016-05-27 00:00:00 UTC,BTC,473.8640000000001,7388724420.000002,1609915743.8194053
2016-05-28 00:00:00 UTC,BTC,528.545,8243121751.874998,2308852891.9405656
2016-05-29 00:00:00 UTC,BTC,524.624,8182390025.2,2265760454.971116
2016-05-30 00:00:00 UTC,BTC,534.2240000000002,8335577205.600003,1027238918.1573266
2016-05-31 00:00:00 UTC,BTC,531.4070000000002,8293336919.625002,976889071.4702432
2016-06-01 00:00:00 UTC,BTC,539.1679999999999,8416291167.199999,864207752.912364
2016-06-02 00:00:00 UTC,BTC,538.832,8413013019.599999,655601895.7428466
2016-06-03 00:00:00 UTC,BTC,570.4449999999999,8908568259.374998,947549857.3776044
2016-06-04 00:00:00 UTC,BTC,573.5259999999998,8958404429.249998,1014758653.6732844
2016-06-05 00:00:00 UTC,BTC,574.4756747207706,8975651027.512924,980649173.436705
2016-06-06 00:00:00 UTC,BTC,585.563,9151383511.05,850291006.7026013
2016-06-07 00:00:00 UTC,BTC,577.9106942699359,9033842181.758211,995595869.9524368
2016-06-08 00:00:00 UTC,BTC,583.1389999999999,9117713569.924995,625927307.6959897
2016-06-09 00:00:00 UTC,BTC,577.607,9033585757.725,570784842.2229652
2016-06-10 00:00:00 UTC,BTC,579.2276478801407,9060944979.936224,574507838.2591244
2016-06-11 00:00:00 UTC,BTC,597.746561993518,9352955399.176626,567638086.2563363
2016-06-12 00:00:00 UTC,BTC,671.7122784950529,10512767357.042526,2134843166.853439
2016-06-13 00:00:00 UTC,BTC,704.2918521711082,11025583301.960873,1929369214.3262644
2016-06-14 00:00:00 UTC,BTC,685.932131564762,10740428205.86078,1295617503.876316
2016-06-15 00:00:00 UTC,BTC,693.2269999999999,10857217289.95,1111645975.7525933
2016-06-16 00:00:00 UTC,BTC,765.4629999999999,11991494582.524998,2295279422.8526845
2016-06-17 00:00:00 UTC,BTC,749.4189999999999,11742908607.649998,2089119189.0622396
2016-06-18 00:00:00 UTC,BTC,756.7996012580627,11861509350.417933,1639977543.4823854
2016-06-19 00:00:00 UTC,BTC,764.0459999999999,11978503075.35,1440147059.442583
2016-06-20 00:00:00 UTC,BTC,734.1617358035669,11512940800.437586,1274257070.726084
2016-06-21 00:00:00 UTC,BTC,664.9965293554344,10430819686.1179,2616450204.6981983
2016-06-22 00:00:00 UTC,BTC,591.895,9286122275.999998,2116429838.3177705
2016-06-23 00:00:00 UTC,BTC,623.2062563646158,9779539536.75046,2950728708.757519
2016-06-24 00:00:00 UTC,BTC,661.4166051593036,10381264326.27785,2819565196.653483
2016-06-25 00:00:00 UTC,BTC,666.0566978558096,10456807082.239622,2165368588.879378
2016-06-26 00:00:00 UTC,BTC,629.3059999999999,9882102246.55,1973414929.567675
2016-06-27 00:00:00 UTC,BTC,648.2999999999998,10182702232.499996,1893446210.5502863
2016-06-28 00:00:00 UTC,BTC,646.8429999999997,10162291635.799995,1557753994.6406407
2016-06-29 00:00:00 UTC,BTC,637.437,10016780633.55,1478192305.741556
2016-06-30 00:00:00 UTC,BTC,671.6159999999998,10556309174.399996,1557452114.6606188
2016-07-01 00:00:00 UTC,BTC,677.7099999999999,10654888849.0,1520646626.315115
2016-07-02 00:00:00 UTC,BTC,693.0470000000001,10897332418.600002,1369565986.2165418
2016-07-03 00:00:00 UTC,BTC,664.7451003433932,10456041581.34137,1980745475.193143
2016-07-04 00:00:00 UTC,BTC,678.7005716794641,10678148801.861635,1647219062.906496
2016-07-05 00:00:00 UTC,BTC,667.5305180233454,10504760879.50388,1363651288.9860191
2016-07-06 00:00:00 UTC,BTC,675.9190000000001,10639167835.700005,1193299157.941928
2016-07-07 00:00:00 UTC,BTC,638.6200000000001,10054273625.000002,2122556832.5577588
2016-07-08 00:00:00 UTC,BTC,665.744506272113,10483645176.39353,1407424927.2334237
2016-07-09 00:00:00 UTC,BTC,653.8705124993986,10298813661.942278,1734638027.0220506
2016-07-10 00:00:00 UTC,BTC,650.3210000000003,10244077501.140003,1043956725.0369836
2016-07-11 00:00:00 UTC,BTC,649.07,10225531860.96,969355597.1380028
2016-07-12 00:00:00 UTC,BTC,670.9480000000001,10571303711.856,1085661832.4024758
2016-07-13 00:00:00 UTC,BTC,658.1500000000001,10370703851.400002,930971250.7396076
2016-07-14 00:00:00 UTC,BTC,659.5760000000002,10394281928.736004,907126119.1357732
2016-07-15 00:00:00 UTC,BTC,665.6869915031888,10491679653.244476,915530669.947748
2016-07-16 00:00:00 UTC,BTC,663.5010000000002,10458476976.564005,583921219.9714433
2016-07-17 00:00:00 UTC,BTC,678.3905582459545,10694420116.412523,878701509.437196
2016-07-18 00:00:00 UTC,BTC,674.7874378266207,10638777020.11729,951136967.9705702
2016-07-19 00:00:00 UTC,BTC,674.5573889807015,10636194258.165005,721148317.6858412
2016-07-20 00:00:00 UTC,BTC,670.8934740599931,10579131342.279297,718486386.0759034
2016-07-21 00:00:00 UTC,BTC,665.3643845142738,10493517598.78291,651736587.5105526
2016-07-22 00:00:00 UTC,BTC,651.0899999999999,10269410781.96,744993482.3653657
2016-07-23 00:00:00 UTC,BTC,655.4230000000001,10338768243.216002,749951409.4708184
2016-07-24 00:00:00 UTC,BTC,660.848923533057,10425364936.563225,628152931.6204653
2016-07-25 00:00:00 UTC,BTC,654.5186383481073,10326505495.914951,571897923.6678181
2016-07-26 00:00:00 UTC,BTC,651.3099999999998,10276898043.719995,704328935.7242514
2016-07-27 00:00:00 UTC,BTC,655.618263277738,10345876482.259169,701731382.8989863
2016-07-28 00:00:00 UTC,BTC,655.8904301748952,10351218168.470943,590272472.7794734
2016-07-29 00:00:00 UTC,BTC,657.3423791946653,10375300169.233871,498459288.32484585
2016-07-30 00:00:00 UTC,BTC,654.5489803055398,10332176091.135324,381261251.17962205
2016-07-31 00:00:00 UTC,BTC,623.7457712533022,9847086965.691307,1034681070.1406332
2016-08-01 00:00:00 UTC,BTC,605.7469999999995,9564059424.39599,1099193368.899972
2016-08-02 00:00:00 UTC,BTC,517.1349294487607,8165924598.986262,1868906086.666429
2016-08-03 00:00:00 UTC,BTC,567.3810616156014,8960483430.825201,2497221230.7124486
2016-08-04 00:00:00 UTC,BTC,576.6037067248545,9107192616.42881,1656264326.96429
2016-08-05 00:00:00 UTC,BTC,576.0338000000002,9099338658.9168,730357921.4557643
2016-08-06 00:00:00 UTC,BTC,587.6349999999999,9283768001.28,781499291.615411
2016-08-07 00:00:00 UTC,BTC,592.6675,9364319558.91,1119146426.823175
2016-08-08 00:00:00 UTC,BTC,590.7125,9334500359.099998,732938493.4891537
2016-08-09 00:00:00 UTC,BTC,585.3024999999998,9249860835.689997,764158462.4766014
2016-08-10 00:00:00 UTC,BTC,592.266843297098,9361030948.519566,787203551.0783362
2016-08-11 00:00:00 UTC,BTC,587.6138000000002,9288488901.621605,332761748.8841695
2016-08-12 00:00:00 UTC,BTC,586.5299999999999,9272434001.04,332148000.2223092
2016-08-13 00:00:00 UTC,BTC,584.4688683346069,9241013898.483736,528917329.60978127
2016-08-14 00:00:00 UTC,BTC,570.7366999999999,9024984099.855598,800709328.0207629
2016-08-15 00:00:00 UTC,BTC,567.7342836594349,8978508769.857576,689576137.4962289
2016-08-16 00:00:00 UTC,BTC,578.2231511023564,9145336947.424574,665471810.6820532
2016-08-17 00:00:00 UTC,BTC,571.461914957742,9039235990.703674,509828615.05795246
2016-08-18 00:00:00 UTC,BTC,572.2684198487193,9053050627.41776,448162729.6782696
2016-08-19 00:00:00 UTC,BTC,573.4919906794345,9073411771.816164,404401760.5949999
2016-08-20 00:00:00 UTC,BTC,581.9462730812136,9208301151.705597,449090940.5932441
2016-08-21 00:00:00 UTC,BTC,580.5870271371734,9187908144.199305,397848571.0551584
2016-08-22 00:00:00 UTC,BTC,585.2175000000001,9262302916.86,391991120.2892311
2016-08-23 00:00:00 UTC,BTC,582.0038,9212472965.7744,602216568.6591012
2016-08-24 00:00:00 UTC,BTC,577.8880531621712,9148400141.820934,366732500.4450583
2016-08-25 00:00:00 UTC,BTC,576.1163000000001,9121223051.838,401309290.9927601
2016-08-26 00:00:00 UTC,BTC,578.1037999999998,9153633133.989595,338221514.6073892
2016-08-27 00:00:00 UTC,BTC,568.5750000000002,9003730818.600002,445311513.3907298
2016-08-28 00:00:00 UTC,BTC,573.5288,9083223370.0416,339737295.89427423
2016-08-29 00:00:00 UTC,BTC,572.5102283617088,9068122329.394085,381390186.594049
2016-08-30 00:00:00 UTC,BTC,576.08,9125715540.48,414583282.42362505
2016-08-31 00:00:00 UTC,BTC,571.7582826763035,9058256694.850405,335483654.44544333
2016-09-01 00:00:00 UTC,BTC,571.59,9056523459.6,356532608.2572752
2016-09-02 00:00:00 UTC,BTC,573.9624999999999,9095188851.299995,378500484.5206362
2016-09-03 00:00:00 UTC,BTC,596.1950000000002,9448393429.680002,561496914.7850986
2016-09-04 00:00:00 UTC,BTC,608.6887999999999,9647700436.713598,884434073.8694361
2016-09-05 00:00:00 UTC,BTC,606.6438,9616262727.204,618185193.0094764
2016-09-06 00:00:00 UTC,BTC,610.6837999999999,9681336387.3936,560341026.7130767
2016-09-07 00:00:00 UTC,BTC,614.3264885962195,9740198080.118105,597124132.7229276
2016-09-08 00:00:00 UTC,BTC,625.4675000000001,9917920559.610004,1600702238.5928948
2016-09-09 00:00:00 UTC,BTC,621.9124999999999,9862631720.7,850137524.7711473
2016-09-10 00:00:00 UTC,BTC,623.0588000000001,9881939361.403202,586796232.5467077
2016-09-11 00:00:00 UTC,BTC,605.3154151790802,9601743135.428335,1228662231.0267904
2016-09-12 00:00:00 UTC,BTC,605.8312052420321,9611117069.21902,973866198.6910902
2016-09-13 00:00:00 UTC,BTC,606.6450000000001,9625199430.6,699782155.2934498
2016-09-14 00:00:00 UTC,BTC,608.4250000000002,9654573079.500004,619105285.9754454
2016-09-15 00:00:00 UTC,BTC,605.5838000000001,9610607638.994402,549080254.7260385
2016-09-16 00:00:00 UTC,BTC,606.5533658936915,9627042762.308758,546585886.1273316
2016-09-17 00:00:00 UTC,BTC,605.3438,9609021664.308,531090439.7852413
2016-09-18 00:00:00 UTC,BTC,608.7950000000002,9664864143.000004,1306045902.1413145
2016-09-19 00:00:00 UTC,BTC,608.6176342973245,9663034352.091309,1272958790.4060757
2016-09-20 00:00:00 UTC,BTC,607.7688125632665,9650615110.177094,953214316.4475458
2016-09-21 00:00:00 UTC,BTC,595.8402492264345,9462412679.832169,1589139471.1342793
2016-09-22 00:00:00 UTC,BTC,594.9587999999999,9449414102.3184,994983745.4822936
2016-09-23 00:00:00 UTC,BTC,601.8925,9560527881.96,1471656057.198137
2016-09-24 00:00:00 UTC,BTC,601.2725000000003,9551877467.340004,1136053862.184831
2016-09-25 00:00:00 UTC,BTC,599.3112999999997,9522044919.525597,1074112052.8808076
2016-09-26 00:00:00 UTC,BTC,606.0970645363005,9630957511.517817,1917754354.0926063
2016-09-27 00:00:00 UTC,BTC,604.2074999999999,9602128427.579998,1448434854.0194745
2016-09-28 00:00:00 UTC,BTC,603.5549999999997,9592874199.359997,1023325384.7386414
2016-09-29 00:00:00 UTC,BTC,604.6375,9611116960.350002,1291135796.181455
2016-09-30 00:00:00 UTC,BTC,608.2575,9669703048.38,1177411408.0724049
2016-10-01 00:00:00 UTC,BTC,614.0598845176643,9763087934.558168,1673872374.027799
2016-10-02 00:00:00 UTC,BTC,610.3588000000001,9705298188.7536,1018352266.657592
2016-10-03 00:00:00 UTC,BTC,611.9609026561799,9731860020.793758,767820466.9691538
2016-10-04 00:00:00 UTC,BTC,609.2425,9689785072.17,817050996.2892424
2016-10-05 00:00:00 UTC,BTC,611.6363,9729061309.2156,915039145.8889356
2016-10-06 00:00:00 UTC,BTC,610.9800000000001,9719787549.600002,714618920.4242615
2016-10-07 00:00:00 UTC,BTC,616.2188000000002,9804216114.139202,1104537956.2128787
2016-10-08 00:00:00 UTC,BTC,616.5338,9810492980.9568,793016113.7517544
2016-10-09 00:00:00 UTC,BTC,614.6238000000001,9781273121.407202,901840112.441068
2016-10-10 00:00:00 UTC,BTC,614.3138,9777010536.4368,1274169412.982478
2016-10-11 00:00:00 UTC,BTC,640.7,10198278180.0,2996984110.275397
2016-10-12 00:00:00 UTC,BTC,635.6163,10118464865.982,2475619341.367628
2016-10-13 00:00:00 UTC,BTC,634.6223388041233,10103624253.93074,2099764690.768364
2016-10-14 00:00:00 UTC,BTC,638.1799999999996,10161283203.119995,1671558094.2516508
2016-10-15 00:00:00 UTC,BTC,637.2088,10146912931.2,1644480561.890038
2016-10-16 00:00:00 UTC,BTC,640.1862999999997,10195309967.356796,1454057375.202525
2016-10-17 00:00:00 UTC,BTC,637.4825000000001,10153229676.240002,1187159912.919513
2016-10-18 00:00:00 UTC,BTC,635.465,10122263522.22,2024277148.457759
2016-10-19 00:00:00 UTC,BTC,628.4375,10011295942.5,1955775379.9281864
2016-10-20 00:00:00 UTC,BTC,628.5425,10013934081.66,1803186001.035134
2016-10-21 00:00:00 UTC,BTC,629.7187999999995,10033936840.324793,1283400177.493909
2016-10-22 00:00:00 UTC,BTC,652.0875,10391486423.849998,3522949282.8122096
2016-10-23 00:00:00 UTC,BTC,649.6263000000002,10353442542.796804,3643525162.781228
2016-10-24 00:00:00 UTC,BTC,648.7663,10340849544.8076,3212766801.21308
2016-10-25 00:00:00 UTC,BTC,652.6338,10403520542.2512,2499429907.052547
2016-10-26 00:00:00 UTC,BTC,673.4175000000001,10735427840.760002,4850797702.725285
2016-10-27 00:00:00 UTC,BTC,683.3724999999998,10896021892.289995,5041475157.287174
2016-10-28 00:00:00 UTC,BTC,687.5587999999999,10963463344.929598,5069538565.893592
2016-10-29 00:00:00 UTC,BTC,715.4103243232163,11409389607.07833,6838400543.297884
2016-10-30 00:00:00 UTC,BTC,697.2773624560577,11121149986.537748,5824289996.154985
2016-10-31 00:00:00 UTC,BTC,698.5762999999998,11143032475.877998,6861251336.346381
2016-11-01 00:00:00 UTC,BTC,729.2049999999999,11633474056.2,5882440878.971315
2016-11-02 00:00:00 UTC,BTC,734.1638,11713747881.6912,4549460043.379515
2016-11-03 00:00:00 UTC,BTC,686.0612999999995,10947521327.777992,10469111039.375326
2016-11-04 00:00:00 UTC,BTC,702.11,11204614009.68,5929334120.52332
2016-11-05 00:00:00 UTC,BTC,704.0224999999997,11236368065.399996,2146200087.784668
2016-11-06 00:00:00 UTC,BTC,712.1263000000001,11367022667.714403,2676516223.714126
2016-11-07 00:00:00 UTC,BTC,706.0925,11271922275.87,3299753094.289381
2016-11-08 00:00:00 UTC,BTC,708.9399999999999,11318680821.599998,3071821253.356335
2016-11-09 00:00:00 UTC,BTC,721.1774999999999,11515479618.419998,4364284007.6703005
2016-11-10 00:00:00 UTC,BTC,713.2141433353438,11389753141.977827,3237455965.9222164
2016-11-11 00:00:00 UTC,BTC,715.6425000000002,11429941440.150002,3576474207.6949515
2016-11-12 00:00:00 UTC,BTC,703.76,11241603256.32,6291883753.808641
2016-11-13 00:00:00 UTC,BTC,702.3463169808624,11220193117.664371,3720281492.578269
2016-11-14 00:00:00 UTC,BTC,705.55,11279469101.249998,5335752435.403928
2016-11-15 00:00:00 UTC,BTC,712.158899800779,11386521351.124006,7530105088.629448
2016-11-16 00:00:00 UTC,BTC,740.8993548679168,11847684538.725117,9936150861.137636
2016-11-17 00:00:00 UTC,BTC,738.4799999999999,11810455253.999998,5475859342.756743
2016-11-18 00:00:00 UTC,BTC,748.4263,11970910272.5825,3987706064.67461
2016-11-19 00:00:00 UTC,BTC,750.4100480749124,12003962099.202116,3235133019.051604
2016-11-20 00:00:00 UTC,BTC,728.3713,11652611522.3775,5039283039.972013
2016-11-21 00:00:00 UTC,BTC,736.5049999999998,11783996774.934998,3192815797.461711
2016-11-22 00:00:00 UTC,BTC,748.1225,11971109864.2825,3267220913.651425
2016-11-23 00:00:00 UTC,BTC,741.1662465178737,11861151745.206772,3775381682.6307497
2016-11-24 00:00:00 UTC,BTC,736.7486937230678,11791975961.232533,3798900330.481789
2016-11-25 00:00:00 UTC,BTC,738.2039432073005,11816670435.200802,2481664641.7581058
2016-11-26 00:00:00 UTC,BTC,732.7338000000001,11730463632.615002,2391921659.307202
2016-11-27 00:00:00 UTC,BTC,727.7574999999999,11652161720.374998,2688074106.338304
2016-11-28 00:00:00 UTC,BTC,731.8424613583487,11719038707.963842,2451726073.738056
2016-11-29 00:00:00 UTC,BTC,731.81,11719891045.97,1904325475.8200665
2016-11-30 00:00:00 UTC,BTC,742.3587999999997,11890119632.989996,4489070914.743196
2016-12-01 00:00:00 UTC,BTC,753.0550000000001,12062849170.250002,5522487160.404118
2016-12-02 00:00:00 UTC,BTC,771.1713,12354385552.1631,4613958357.972869
2016-12-03 00:00:00 UTC,BTC,764.8338233239153,12254501749.676563,2869024714.2296567
2016-12-04 00:00:00 UTC,BTC,766.3687999999997,12280532758.265596,3517012111.83186
2016-12-05 00:00:00 UTC,BTC,752.2399999999997,12055567493.999994,3552862904.938212
2016-12-06 00:00:00 UTC,BTC,758.6924999999999,12160418226.562498,3256985152.1415324
2016-12-07 00:00:00 UTC,BTC,763.9149999999998,12245767526.624998,2603948961.3748693
2016-12-08 00:00:00 UTC,BTC,768.6749999999998,12323570551.874998,2683311953.2487645
2016-12-09 00:00:00 UTC,BTC,769.8412999999998,12343519928.004995,3111825855.1299825
2016-12-10 00:00:00 UTC,BTC,773.1262933845235,12397466677.567526,6551233315.762556
2016-12-11 00:00:00 UTC,BTC,768.2324999999998,12320826024.727495,5508375144.4026575
2016-12-12 00:00:00 UTC,BTC,778.4323012225746,12485927227.144997,6313690793.836448
2016-12-13 00:00:00 UTC,BTC,778.2150000000004,12484153823.955006,2821130580.1213617
2016-12-14 00:00:00 UTC,BTC,775.8913000000002,12444714533.525003,1558761070.8253195
2016-12-15 00:00:00 UTC,BTC,775.5724999999998,12444351602.187496,1345904094.1102345
2016-12-16 00:00:00 UTC,BTC,781.3375000000001,12538210372.3,1764681181.2608929
2016-12-17 00:00:00 UTC,BTC,788.8774999999998,12660596387.812498,1759607152.1914372
2016-12-18 00:00:00 UTC,BTC,788.4413000000003,12654965391.075603,1469513205.1864016
2016-12-19 00:00:00 UTC,BTC,790.1162999999996,12683371140.053097,1102832366.9469736
2016-12-20 00:00:00 UTC,BTC,799.7212999999999,12838925680.525,1894271979.553395
2016-12-21 00:00:00 UTC,BTC,826.6207679031857,13272429704.645523,6050784065.735313
2016-12-22 00:00:00 UTC,BTC,859.3662999999999,13799864746.8981,7952522425.204329
2016-12-23 00:00:00 UTC,BTC,917.0988,14728698437.88,5647399305.622811
2016-12-24 00:00:00 UTC,BTC,891.6813,14322006704.34,4642138992.135109
2016-12-25 00:00:00 UTC,BTC,894.3371331688621,14366519915.082954,4022250326.352514
2016-12-26 00:00:00 UTC,BTC,902.6063,14501002033.91,4809313197.626971
2016-12-27 00:00:00 UTC,BTC,929.115,14928671401.875002,4597863955.069579
2016-12-28 00:00:00 UTC,BTC,977.14,15702309526.679998,4906008701.836555
2016-12-29 00:00:00 UTC,BTC,971.7212999999998,15617018872.949997,3796961161.0862846
2016-12-30 00:00:00 UTC,BTC,960.925,15445427987.500002,4380999912.176424
2016-12-31 00:00:00 UTC,BTC,966.5689708732556,15537921940.53077,3381572989.475814
2017-01-01 00:00:00 UTC,BTC,998.05,16045986192.85,3470830329.607551
2017-01-02 00:00:00 UTC,BTC,1019.1988,16387926824.930002,4444828109.160988
2017-01-03 00:00:00 UTC,BTC,1035.5313,16652715382.972502,4399421326.952804
2017-01-04 00:00:00 UTC,BTC,1130.8495163207272,18187664239.845806,8705359110.270647
2017-01-05 00:00:00 UTC,BTC,990.6674999999996,15934886737.499996,12102750396.564293
2017-01-06 00:00:00 UTC,BTC,894.0325,14382278476.6875,10713248031.59434
2017-01-07 00:00:00 UTC,BTC,900.0787999999999,14481153594.445597,7496626398.452948
2017-01-08 00:00:00 UTC,BTC,908.0850000000004,14611836820.125006,4735054808.286752
2017-01-09 00:00:00 UTC,BTC,901.8788880390636,14513519375.287489,4072687734.819042
2017-01-10 00:00:00 UTC,BTC,905.759462698434,14577733897.52693,3216810928.8509765
2017-01-11 00:00:00 UTC,BTC,784.2775000000003,12624083564.875004,5258603516.371743
2017-01-12 00:00:00 UTC,BTC,799.4275,12869633173.255,3344901197.95181
2017-01-13 00:00:00 UTC,BTC,824.4988000000003,13274790985.975603,1860269657.1335683
2017-01-14 00:00:00 UTC,BTC,817.8250000000003,13169067953.750004,1204479772.0607476
2017-01-15 00:00:00 UTC,BTC,821.9124999999998,13236623006.074997,923896735.4232056
2017-01-16 00:00:00 UTC,BTC,828.3099999999998,13341392032.219995,831361487.5460993
2017-01-17 00:00:00 UTC,BTC,904.1525000000004,14564800038.017504,1316827456.7886617
2017-01-18 00:00:00 UTC,BTC,873.9349999999996,14079682756.124992,1147970282.1944575
2017-01-19 00:00:00 UTC,BTC,896.89,14451431614.25,875858520.4030075
2017-01-20 00:00:00 UTC,BTC,891.4588,14366002978.3256,613796288.0985693
2017-01-21 00:00:00 UTC,BTC,919.6775000000004,14822821174.630005,683491208.3440663
2017-01-22 00:00:00 UTC,BTC,918.7788120146554,14810403902.437784,830201798.1765068
2017-01-23 00:00:00 UTC,BTC,918.9075,14814052397.812502,467022882.8612433
2017-01-24 00:00:00 UTC,BTC,885.7887999999999,14281760609.6256,378666162.5916256
2017-01-25 00:00:00 UTC,BTC,893.4737999999999,14407365094.065598,381951425.9179588
2017-01-26 00:00:00 UTC,BTC,915.36,14762033603.999998,58349366.78102703
2017-01-27 00:00:00 UTC,BTC,918.2875,14811184892.8875,49029317.21219829
2017-01-28 00:00:00 UTC,BTC,920.245,14844529150.19,21882209.48833088
2017-01-29 00:00:00 UTC,BTC,914.1424999999998,14747986190.022495,20288320.82125005
2017-01-30 00:00:00 UTC,BTC,920.991145882262,14860100039.695711,30166025.39613328
